# tempo_BTJD  fluxo
3888.80122931  1.03599191
3888.80261819  1.03575885
3888.80400707  1.03476691
3888.80539594  1.03563404
3888.80678482  1.03501093
3888.80817370  1.03468454
3888.80956258  1.03467810
3888.81095146  1.03485990
3888.81234033  1.03486764
3888.81372921  1.03411555
3888.81511809  1.03418803
3888.81650697  1.03349078
3888.81789585  1.03408945
3888.81928472  1.03364110
3888.82067360  1.03362191
3888.82206248  1.03317153
3888.82345136  1.03391683
3888.82484024  1.03304315
3888.82622911  1.03304851
3888.82761799  1.03305686
3888.82900687  1.03349352
3888.83039575  1.03322756
3888.83178462  1.03232825
3888.83317350  1.03327036
3888.83456238  1.03261423
3888.83595126  1.03262794
3888.83734014  1.03245413
3888.83872901  1.03195405
3888.84011789  1.03222132
3888.84150677  1.03203642
3888.84289565  1.03182423
3888.84428453  1.03272879
3888.84567340  1.03193998
3888.84706228  1.03135562
3888.84845116  1.03137994
3888.84984004  1.03190506
3888.85122891  1.03175080
3888.85261779  1.03151822
3888.85400667  1.03188801
3888.85539555  1.03197753
3888.85678443  1.03088546
3888.85817330  1.03129065
3888.85956218  1.03141081
3888.86095106  1.03088152
3888.86233994  1.03076982
3888.86372881  1.03051686
3888.86511769  1.03031278
3888.86650657  1.03049588
3888.86789545  1.03052044
3888.86928433  1.03005993
3888.87067320  1.03021514
3888.87206208  1.03024435
3888.87345096  1.03070760
3888.87483984  1.03012097
3888.87622872  1.02992821
3888.87761759  1.02935421
3888.87900647  1.02932763
3888.88039535  1.02980471
3888.88178423  1.02947390
3888.88317310  1.02985060
3888.88456198  1.02903461
3888.88595086  1.02822495
3888.88733974  1.02957499
3888.88872861  1.02908230
3888.89011749  1.02896106
3888.89150637  1.02946711
3888.89289525  1.02841985
3888.89428412  1.02889705
3888.89567300  1.02922142
3888.89706188  1.02862585
3888.89845076  1.02853656
3888.89983964  1.02836144
3888.90122851  1.02850258
3888.90261739  1.02836382
3888.90400627  1.02793550
3888.90539515  1.02773833
3888.90678402  1.02759540
3888.90817290  1.02760184
3888.90956178  1.02751040
3888.91095066  1.02735710
3888.91233953  1.02721119
3888.91372841  1.02716053
3888.91511729  1.02660227
3888.91650617  1.02710116
3888.91789504  1.02708066
3888.91928392  1.02738595
3888.92067280  1.02664757
3888.92206168  1.02644885
3888.92345056  1.02690208
3888.92483943  1.02668583
3888.92622831  1.02639031
3888.92761719  1.02601516
3888.92900607  1.02574158
3888.93039494  1.02634966
3888.93178382  1.02541053
3888.93317270  1.02579725
3888.93456158  1.02568126
3888.93595045  1.02571249
3888.93733933  1.02566445
3888.93872821  1.02570915
3888.94011709  1.02489781
3888.94150596  1.02504241
3888.94289484  1.02507663
3888.94428372  1.02455747
3888.94567260  1.02422369
3888.94706147  1.02514231
3888.94845035  1.02481246
3888.94983923  1.02380204
3888.95122811  1.02448285
3888.95261698  1.02443743
3888.95400586  1.02453399
3888.95539474  1.02421367
3888.95678362  1.02413416
3888.95817249  1.02386427
3888.95956137  1.02347410
3888.96095025  1.02336264
3888.96233912  1.02339602
3888.96372800  1.02313101
3888.96511688  1.02297270
3888.96650576  1.02314639
3888.96789463  1.02298915
3888.96928351  1.02264142
3888.97067239  1.02259612
3888.97206127  1.02322865
3888.97345014  1.02315915
3888.97483902  1.02240205
3888.97622790  1.02234030
3888.97761678  1.02172017
3888.97900565  1.02181685
3888.98039453  1.02202201
3888.98178341  1.02233219
3888.98317229  1.02153504
3888.98456116  1.02200842
3888.98595004  1.02171552
3888.98733892  1.02114296
3888.98872779  1.02180004
3888.99011667  1.02100694
3888.99150555  1.02145898
3888.99289443  1.02156949
3888.99428330  1.02064776
3888.99567218  1.02066159
3888.99706106  1.02075040
3888.99844994  1.02095258
3888.99983881  1.02128029
3889.00122769  1.02033246
3889.00261657  1.02057123
3889.00400545  1.02022111
3889.00539432  1.01978481
3889.00678320  1.02003336
3889.00817208  1.01980650
3889.00956095  1.01975501
3889.01094983  1.01935148
3889.01233871  1.01971543
3889.01372759  1.01977944
3889.01511646  1.01917768
3889.01650534  1.01951265
3889.01789422  1.01924717
3889.01928310  1.01907670
3889.02067197  1.01882637
3889.02206085  1.01879370
3889.02344973  1.01840472
3889.02483860  1.01818931
3889.02622748  1.01822114
3889.02761636  1.01782012
3889.02900524  1.01819336
3889.03039411  1.01796782
3889.03178299  1.01808560
3889.03317187  1.01748216
3889.03456074  1.01808453
3889.03594962  1.01688898
3889.03733850  1.01720321
3889.03872738  1.01698780
3889.04011625  1.01696992
3889.04150513  1.01763666
3889.04289401  1.01719129
3889.04428288  1.01654315
3889.04567176  1.01696348
3889.04706064  1.01702237
3889.04844952  1.01749480
3889.04983839  1.01706457
3889.05122727  1.01670957
3889.05261615  1.01619339
3889.05400502  1.01665521
3889.05539390  1.01629651
3889.05678278  1.01592398
3889.05817166  1.01556623
3889.05956053  1.01573372
3889.06094941  1.01589239
3889.06233829  1.01522636
3889.06372716  1.01561129
3889.06511604  1.01513708
3889.06650492  1.01453722
3889.06789380  1.01527405
3889.06928267  1.01517558
3889.07067155  1.01473820
3889.07206043  1.01453328
3889.07344930  1.01452422
3889.07483818  1.01469898
3889.07622706  1.01409459
3889.07761593  1.01437712
3889.07900481  1.01416755
3889.08039369  1.01434958
3889.08178257  1.01350343
3889.08317144  1.01333356
3889.08456032  1.01367664
3889.08594920  1.01376390
3889.08733807  1.01369107
3889.08872695  1.01370132
3889.09011583  1.01351929
3889.09150471  1.01300812
3889.09289358  1.01318896
3889.09428246  1.01247799
3889.09567134  1.01293421
3889.09706021  1.01348376
3889.09844909  1.01205087
3889.09983797  1.01232374
3889.10122684  1.01201379
3889.10261572  1.01256502
3889.10400460  1.01228809
3889.10539347  1.01181865
3889.10678235  1.01168537
3889.10817123  1.01168501
3889.10956011  1.01202619
3889.11094898  1.01095259
3889.11233786  1.01142526
3889.11372674  1.01154006
3889.11511561  1.01108027
3889.11650449  1.01082277
3889.11789337  1.01143873
3889.11928224  1.01084721
3889.12067112  1.01111889
3889.12206000  1.01026118
3889.12344887  1.01042283
3889.12483775  1.01035500
3889.12622663  1.00978863
3889.12761550  1.01047921
3889.12900438  1.01049697
3889.13039326  1.00966275
3889.13178214  1.00971746
3889.13317101  1.00959504
3889.13455989  1.00932145
3889.13594877  1.00951838
3889.13733764  1.00971913
3889.13872652  1.00895894
3889.14011540  1.00933814
3889.14150427  1.00898182
3889.14289315  1.00882602
3889.14428203  1.00842905
3889.14567090  1.00867987
3889.14705978  1.00836587
3889.14844866  1.00807786
3889.14983753  1.00827241
3889.15122641  1.00794506
3889.15261529  1.00755739
3889.15400416  1.00776374
3889.15539304  1.00835443
3889.15678192  1.00802851
3889.15817080  1.00741494
3889.15955967  1.00715816
3889.16094855  1.00711501
3889.16233743  1.00671577
3889.16372630  1.00711727
3889.16511518  1.00718701
3889.16650406  1.00714910
3889.16789293  1.00642848
3889.16928181  1.00679922
3889.17067069  1.00644481
3889.17205956  1.00638652
3889.17344844  1.00581717
3889.17483732  1.00591981
3889.17622619  1.00563550
3889.17761507  1.00610816
3889.17900395  1.00538015
3889.18039282  1.00530052
3889.18178170  1.00488341
3889.18317058  1.00586832
3889.18455945  1.00705516
3889.18594833  1.00819767
3889.18733721  1.00743985
3889.18872608  1.00734544
3889.19011496  1.00658083
3889.19150384  1.00642848
3889.19289271  1.00583196
3889.19428159  1.00584364
3889.19567047  1.00544357
3889.19705934  1.00539708
3889.19844822  1.00552380
3889.19983710  1.00550449
3889.20122597  1.00530696
3889.20261485  1.00578845
3889.20400373  1.00513434
3889.20539260  1.00493968
3889.20678148  1.00530434
3889.20817035  1.00503755
3889.20955923  1.00403070
3889.21094811  1.00449753
3889.21233698  1.00498259
3889.21372586  1.00428450
3889.21511474  1.00413454
3889.21650361  1.00333893
3889.21789249  1.00408709
3889.21928137  1.00321722
3889.22067024  1.00466299
3889.22205912  1.00384235
3889.22344800  1.00388944
3889.22483687  1.00333238
3889.22622575  1.00319564
3889.22761463  1.00354421
3889.22900350  1.00249279
3889.23039238  1.00262499
3889.23178126  1.00233853
3889.23317013  1.00223386
3889.23455901  1.00225377
3889.23594789  1.00178325
3889.23733676  1.00178850
3889.23872564  1.00162637
3889.24011451  1.00096619
3889.24150339  1.00114906
3889.24289227  1.00089145
3889.24428114  1.00155222
3889.24567002  1.00112224
3889.24705890  1.00073040
3889.24844777  1.00071788
3889.24983665  1.00038660
3889.25122553  0.99938089
3889.25261440  0.99999869
3889.25400328  1.00015843
3889.25539216  1.00001979
3889.25678103  0.99929851
3889.25816991  0.99934405
3889.25955879  0.99929911
3889.26094766  0.99885207
3889.26233654  0.99940109
3889.26372541  0.99928790
3889.26511429  0.99849731
3889.26650317  0.99847597
3889.26789204  0.99866903
3889.26928092  0.99810046
3889.27066980  0.99847710
3889.27205867  0.99773943
3889.27344755  0.99845278
3889.27483643  0.99773353
3889.27622530  0.99761164
3889.27761418  0.99761212
3889.27900305  0.99735492
3889.28039193  0.99736744
3889.28178081  0.99701864
3889.28316968  0.99687427
3889.28455856  0.99687481
3889.28594744  0.99733883
3889.28733631  0.99699378
3889.28872519  0.99656320
3889.29011407  0.99604291
3889.29150294  0.99631685
3889.29289182  0.99585855
3889.29428069  0.99631363
3889.29566957  0.99598730
3889.29705845  0.99562806
3889.29844732  0.99609441
3889.29983620  0.99551350
3889.30122508  0.99539518
3889.30261395  0.99578339
3889.30400283  0.99584764
3889.30539170  0.99575770
3889.30678058  0.99486768
3889.30816946  0.99522877
3889.30955833  0.99469703
3889.31094721  0.99442810
3889.31233609  0.99396110
3889.31372496  0.99390000
3889.31511384  0.99451858
3889.31650271  0.99373525
3889.31789159  0.99415666
3889.31928047  0.99330235
3889.32066934  0.99411803
3889.32205822  0.99353081
3889.32344710  0.99541938
3889.32483597  0.99510545
3889.32622485  0.99394119
3889.32761372  0.99442029
3889.32900260  0.99399006
3889.33039148  0.99376589
3889.33178035  0.99373448
3889.33316923  0.99392056
3889.33455810  0.99270666
3889.33594698  0.99308175
3889.33733586  0.99297953
3889.33872473  0.99258447
3889.34011361  0.99236846
3889.34150248  0.99272996
3889.34289136  0.99286312
3889.34428024  0.99240828
3889.34566911  0.99191552
3889.34705799  0.99263698
3889.34844687  0.99192220
3889.34983574  0.99184334
3889.35122462  0.99164099
3889.35261349  0.99162000
3889.35400237  0.99139398
3889.35539125  0.99121374
3889.35678012  0.99154896
3889.35816900  0.99045134
3889.35955787  0.99062175
3889.36094675  0.99082422
3889.36233563  0.99027050
3889.36372450  0.98974186
3889.36511338  0.98971635
3889.36650225  0.99031538
3889.36789113  0.98976398
3889.36928001  0.98967397
3889.37066888  0.98969436
3889.37205776  0.98944128
3889.37344663  0.98902613
3889.37483551  0.98962367
3889.37622439  0.98939818
3889.37761326  0.98890197
3889.37900214  0.98859417
3889.38039101  0.98873937
3889.38177989  0.98827034
3889.38316877  0.98848903
3889.38455764  0.98864359
3889.38594652  0.98774028
3889.38733539  0.98809773
3889.38872427  0.98764914
3889.39011315  0.98760897
3889.39150202  0.98699009
3889.39289090  0.98725075
3889.39427977  0.98727041
3889.39566865  0.98761898
3889.39705753  0.98747665
3889.39844640  0.98706138
3889.39983528  0.98686290
3889.40122415  0.98702973
3889.40261303  0.98634928
3889.40400191  0.98610604
3889.40539078  0.98672104
3889.40677966  0.98625827
3889.40816853  0.98602915
3889.40955741  0.98548228
3889.41094629  0.98645341
3889.41233516  0.98605144
3889.41372404  0.98657793
3889.41511291  0.98601383
3889.41650179  0.98522407
3889.41789066  0.98548186
3889.41927954  0.98562783
3889.42066842  0.98506880
3889.42205729  0.98568577
3889.42344617  0.98538107
3889.42483504  0.98505890
3889.42622392  0.98487830
3889.42761280  0.98461252
3889.42900167  0.98490131
3889.43039055  0.98398900
3889.43177942  0.98444402
3889.43316830  0.98376220
3889.43455717  0.98428231
3889.43594605  0.98369461
3889.43733493  0.98428982
3889.43872380  0.98380828
3889.44011268  0.98390889
3889.44150155  0.98377687
3889.44289043  0.98338735
3889.44427931  0.98435044
3889.44566818  0.98286051
3889.44705706  0.98271745
3889.44844593  0.98255634
3889.44983481  0.98273361
3889.45122368  0.98338658
3889.45261256  0.98279893
3889.45400144  0.98197246
3889.45539031  0.98208290
3889.45677919  0.98217827
3889.45816806  0.98215514
3889.45955694  0.98244047
3889.46094581  0.98139167
3889.46233469  0.98200399
3889.46372357  0.98118550
3889.46511244  0.98158312
3889.46650132  0.98148948
3889.46789019  0.98161542
3889.46927907  0.98106205
3889.47066794  0.98099357
3889.47205682  0.98061150
3889.47344570  0.98110926
3889.47483457  0.98010999
3889.47622345  0.98097247
3889.47761232  0.98105997
3889.47900120  0.98020953
3889.48039007  0.98007435
3889.48177895  0.98122805
3889.48316782  0.98070872
3889.48455670  0.97968978
3889.48594558  0.98042679
3889.48733445  0.98075384
3889.48872333  0.97994679
3889.49011220  0.98064047
3889.49150108  0.98119009
3889.49288995  0.98072982
3889.49427883  0.98047340
3889.49566771  0.98103833
3889.49705658  0.98038185
3889.49844546  0.98059905
3889.49983433  0.98007309
3889.50122321  0.97991812
3889.50261208  0.97981590
3889.50400096  0.97990048
3889.50538983  0.97917640
3889.50677871  0.97912401
3889.50816759  0.97916138
3889.50955646  0.97955024
3889.51094534  0.97889876
3889.51233421  0.97931969
3889.51372309  0.97911501
3889.51511196  0.97861004
3889.51650084  0.97871262
3889.51788971  0.97834074
3889.51927859  0.97845030
3889.52066747  0.97769779
3889.52205634  0.97788095
3889.52344522  0.97755390
3889.52483409  0.97763681
3889.52622297  0.97731912
3889.52761184  0.97787684
3889.52900072  0.97720897
3889.53038959  0.97722101
3889.53177847  0.97751307
3889.53316734  0.97663629
3889.53455622  0.97768265
3889.53594510  0.97682405
3889.53733397  0.97648269
3889.53872285  0.97648448
3889.54011172  0.97658980
3889.54150060  0.97613311
3889.54288947  0.97627985
3889.54427835  0.97607940
3889.54566722  0.97624087
3889.54705610  0.97613025
3889.54844497  0.97562814
3889.54983385  0.97574860
3889.55122273  0.97539783
3889.55261160  0.97479945
3889.55400048  0.97550726
3889.55538935  0.97510594
3889.55677823  0.97512549
3889.55816710  0.97487664
3889.55955598  0.97458321
3889.56094485  0.97464514
3889.56233373  0.97396469
3889.56372260  0.97453570
3889.56511148  0.97396022
3889.56650035  0.97484910
3889.56788923  0.97403175
3889.56927811  0.97368383
3889.57066698  0.97389543
3889.57205586  0.97336948
3889.57344473  0.97339731
3889.57483361  0.97341651
3889.57622248  0.97346282
3889.57761136  0.97297883
3889.57900023  0.97313571
3889.58038911  0.97317553
3889.58177798  0.97315830
3889.58316686  0.97345406
3889.58455573  0.97302634
3889.58594461  0.97319531
3889.58733348  0.97299981
3889.58872236  0.97268808
3889.59011123  0.97298336
3889.59150011  0.97453868
3889.59288899  0.97375423
3889.59427786  0.97270322
3889.59566674  0.97358871
3889.59705561  0.97252047
3889.59844449  0.97306263
3889.59983336  0.97274750
3889.60122224  0.97225374
3889.60261111  0.97295630
3889.60399999  0.97199976
3889.60538886  0.97222376
3889.60677774  0.97202814
3889.60816661  0.97195512
3889.60955549  0.97118992
3889.61094436  0.97137076
3889.61233324  0.97119981
3889.61372211  0.97070563
3889.61511099  0.97097069
3889.61649986  0.97092605
3889.61788874  0.97108060
3889.61927761  0.97089100
3889.62066649  0.97115421
3889.62205536  0.97058570
3889.62344424  0.97043473
3889.62483311  0.97031051
3889.62622199  0.97047728
3889.62761087  0.96977460
3889.62899974  0.97003102
3889.63038862  0.96978837
3889.63177749  0.96989471
3889.63316637  0.97029787
3889.63455524  0.96979678
3889.63594412  0.97033972
3889.63733299  0.96937019
3889.63872187  0.96960664
3889.64011074  0.96946245
3889.64149962  0.96951962
3889.64288849  0.96951795
3889.64427737  0.96955878
3889.64566624  0.96940804
3889.64705512  0.96916318
3889.64844399  0.96947789
3889.64983287  0.96914238
3889.65122174  0.96894246
3889.65261062  0.96833813
3889.65399949  0.96932977
3889.65538837  0.96838164
3889.65677724  0.96842915
3889.65816612  0.96878606
3889.65955499  0.96837723
3889.66094387  0.96872634
3889.66233274  0.96798980
3889.66372162  0.96824968
3889.66511049  0.96803343
3889.66649937  0.96786118
3889.66788824  0.96770698
3889.66927712  0.96781188
3889.67066599  0.96773046
3889.67205487  0.96771473
3889.67344374  0.96779263
3889.67483262  0.96754223
3889.67622149  0.96706855
3889.67761037  0.96720934
3889.67899924  0.96707356
3889.68038812  0.96704072
3889.68177699  0.96743900
3889.68316587  0.96677506
3889.68455474  0.96682233
3889.68594362  0.96754897
3889.68733249  0.96668303
3889.68872137  0.96719974
3889.69011024  0.96628493
3889.69149912  0.96625876
3889.69288799  0.96618158
3889.69427687  0.96665215
3889.69566574  0.96622688
3889.69705462  0.96661597
3889.69844349  0.96628416
3889.69983237  0.96574557
3889.70122124  0.96584237
3889.70261012  0.96602553
3889.70399899  0.96650785
3889.70538787  0.96623790
3889.70677674  0.96616650
3889.70816562  0.96609747
3889.70955449  0.96553200
3889.71094337  0.96553290
