# tempo_BTJD  residuo_normalizado
3888.80122931  1.00140940
3888.80261819  1.00126389
3888.80400707  1.00038489
3888.80539594  1.00130342
3888.80678482  1.00078138
3888.80817370  1.00054639
3888.80956258  1.00062102
3888.81095146  1.00087793
3888.81234033  1.00096677
3888.81372921  1.00032084
3888.81511809  1.00047273
3888.81650697  0.99988017
3888.81789585  1.00054162
3888.81928472  1.00019028
3888.82067360  1.00025442
3888.82206248  0.99990150
3888.82345136  1.00070601
3888.82484024  0.99994379
3888.82622911  1.00003262
3888.82761799  1.00012459
3888.82900687  1.00063152
3888.83039575  1.00045843
3888.83178462  0.99967223
3888.83317350  1.00066946
3888.83456238  1.00011915
3888.83595126  1.00021781
3888.83734014  1.00013507
3888.83872901  0.99973646
3888.84011789  1.00008148
3888.84150677  0.99998868
3888.84289565  0.99986965
3888.84428453  1.00083310
3888.84567340  1.00015575
3888.84706228  0.99967669
3888.84845116  0.99978783
3888.84984004  1.00038472
3888.85122891  1.00032329
3888.85261779  1.00018615
3888.85400667  1.00063334
3888.85539555  1.00080906
3888.85678443  0.99983904
3888.85817330  1.00032140
3888.85956218  1.00052759
3888.86095106  1.00010400
3888.86233994  1.00008573
3888.86372881  0.99993064
3888.86511769  0.99982318
3888.86650657  1.00009171
3888.86789545  1.00020665
3888.86928433  0.99985102
3888.87067320  1.00009327
3888.87206208  1.00021348
3888.87345096  1.00075537
3888.87483984  1.00027814
3888.87622872  1.00018356
3888.87761759  0.99971894
3888.87900647  0.99978617
3888.88039535  1.00034290
3888.88178423  1.00011513
3888.88317310  1.00057495
3888.88456198  0.99987620
3888.88595086  0.99918369
3888.88733974  1.00059021
3888.88872861  1.00020619
3888.89011749  1.00018339
3888.89150637  1.00077061
3888.89289525  0.99984803
3888.89428412  1.00040773
3888.89567300  1.00081915
3888.89706188  1.00033624
3888.89845076  1.00034587
3888.89983964  1.00027223
3888.90122851  1.00050645
3888.90261739  1.00046862
3888.90400627  1.00014928
3888.90539515  1.00005500
3888.90678402  1.00001370
3888.90817290  1.00011798
3888.90956178  1.00012723
3888.91095066  1.00007647
3888.91233953  1.00003309
3888.91372841  1.00008266
3888.91511729  0.99963817
3888.91650617  1.00022329
3888.91789504  1.00030287
3888.91928392  1.00069999
3888.92067280  1.00008071
3888.92206168  0.99998726
3888.92345056  1.00052918
3888.92483943  1.00041905
3888.92622831  1.00023183
3888.92761719  0.99996715
3888.92900607  0.99980159
3888.93039494  1.00049565
3888.93178382  0.99968163
3888.93317270  1.00016032
3888.93456158  1.00014910
3888.93595045  1.00028161
3888.93733933  1.00033700
3888.93872821  1.00048302
3888.94011709  0.99979416
3888.94150596  1.00003794
3888.94289484  1.00017422
3888.94428372  0.99977071
3888.94567260  0.99954816
3888.94706147  1.00054809
3888.94845035  1.00032972
3888.94983923  0.99944707
3888.95122811  1.00021554
3888.95261698  1.00027522
3888.95400586  1.00047370
3888.95539474  1.00026522
3888.95678362  1.00029203
3888.95817249  1.00013302
3888.95956137  0.99985659
3888.96095025  0.99985253
3888.96233912  0.99999013
3888.96372800  0.99983628
3888.96511688  0.99978680
3888.96650576  1.00006193
3888.96789463  1.00001373
3888.96928351  0.99977940
3888.97067239  0.99984084
3888.97206127  1.00056521
3888.97345014  1.00060329
3888.97483902  0.99996897
3888.97622790  1.00001478
3888.97761678  0.99951446
3888.97900565  0.99971543
3888.98039453  1.00002268
3888.98178341  1.00043286
3888.98317229  0.99975949
3888.98456116  1.00032965
3888.98595004  1.00014992
3888.98733892  0.99969644
3888.98872779  1.00044690
3888.99011667  0.99977758
3888.99150555  1.00032757
3888.99289443  1.00054326
3888.99428330  0.99974798
3888.99567218  0.99986909
3888.99706106  1.00006378
3888.99844994  1.00036966
3888.99983881  1.00079869
3889.00122769  0.99997780
3889.00261657  1.00031986
3889.00400545  1.00008480
3889.00539432  0.99976527
3889.00678320  1.00011722
3889.00817208  1.00000314
3889.00956095  1.00006107
3889.01094983  0.99977382
3889.01233871  1.00023939
3889.01372759  1.00041088
3889.01511646  0.99992926
3889.01650534  1.00036675
3889.01789422  1.00021515
3889.01928310  1.00015682
3889.02067197  1.00002015
3889.02206085  1.00009719
3889.02344973  0.99982449
3889.02483860  0.99972221
3889.02622748  0.99986276
3889.02761636  0.99957830
3889.02900524  1.00005431
3889.03039411  0.99994230
3889.03178299  1.00016761
3889.03317187  0.99968442
3889.03456074  1.00038603
3889.03594962  0.99932099
3889.03733850  0.99973965
3889.03872738  0.99963784
3889.04011625  0.99973026
3889.04150513  1.00049583
3889.04289401  1.00016815
3889.04428288  0.99964104
3889.04567176  1.00016470
3889.04706064  1.00033302
3889.04844952  1.00090823
3889.04983839  1.00059559
3889.05122727  1.00035695
3889.05261615  0.99995973
3889.05400502  1.00052495
3889.05539390  1.00028276
3889.05678278  1.00002698
3889.05817166  0.99978574
3889.05956053  1.00006164
3889.06094941  1.00032898
3889.06233829  0.99978430
3889.06372716  1.00027463
3889.06511604  0.99991886
3889.06650492  0.99943931
3889.06789380  1.00027665
3889.06928267  1.00029119
3889.07067155  0.99997181
3889.07206043  0.99988153
3889.07344930  0.99998433
3889.07483818  1.00026843
3889.07622706  0.99978450
3889.07761593  1.00017501
3889.07900481  1.00008042
3889.08039369  1.00037206
3889.08178257  0.99964971
3889.08317144  0.99959436
3889.08456032  1.00004511
3889.08594920  1.00024362
3889.08733807  1.00028425
3889.08872695  1.00040694
3889.09011583  1.00033994
3889.09150471  0.99994808
3889.09289358  1.00023936
3889.09428246  0.99965025
3889.09567134  1.00021358
3889.09706021  1.00086927
3889.09844909  0.99956716
3889.09983797  0.99994974
3889.10122684  0.99975669
3889.10261572  1.00041449
3889.10400460  1.00025419
3889.10539347  0.99990364
3889.10678235  0.99988532
3889.10817123  0.99999842
3889.10956011  1.00044922
3889.11094898  0.99950142
3889.11233786  1.00008237
3889.11372674  1.00030960
3889.11511561  0.99996865
3889.11650449  0.99982776
3889.11789337  1.00055091
3889.11928224  1.00007966
3889.12067112  1.00046243
3889.12206000  0.99972770
3889.12344887  1.00000169
3889.12483775  1.00004864
3889.12622663  0.99960212
3889.12761550  1.00039993
3889.12900438  1.00053177
3889.13039326  0.99981999
3889.13178214  0.99998844
3889.13317101  0.99998150
3889.13455989  0.99982484
3889.13594877  1.00013430
3889.13733764  1.00044764
3889.13872652  0.99980882
3889.14011540  1.00029908
3889.14150427  1.00006044
3889.14289315  1.00002052
3889.14428203  0.99974152
3889.14567090  1.00010473
3889.14705978  0.99990796
3889.14844866  0.99973692
3889.14983753  1.00004447
3889.15122641  0.99983439
3889.15261529  0.99956442
3889.15400416  0.99988376
3889.15539304  1.00058455
3889.15678192  1.00037585
3889.15817080  0.99988160
3889.15955967  0.99974140
3889.16094855  0.99981323
3889.16233743  0.99953153
3889.16372630  1.00004486
3889.16511518  1.00022884
3889.16650406  1.00030594
3889.16789293  0.99970489
3889.16928181  1.00018789
3889.17067069  0.99995053
3889.17205956  1.00000733
3889.17344844  0.99955627
3889.17483732  0.99977298
3889.17622619  0.99960508
3889.17761507  1.00018966
3889.17900395  0.99958062
3889.18039282  0.99961613
3889.18178170  0.99931602
3889.18317058  1.00041025
3889.18455945  1.00170558
3889.18594833  1.00295708
3889.18733721  1.00231820
3889.18872608  1.00233927
3889.19011496  1.00169339
3889.19150384  1.00165671
3889.19289271  1.00117789
3889.19428159  1.00130442
3889.19567047  1.00102104
3889.19705934  1.00108964
3889.19844822  1.00133075
3889.19983710  1.00142646
3889.20122597  1.00134468
3889.20261485  1.00193930
3889.20400373  1.00140267
3889.20539260  1.00132370
3889.20678148  1.00180209
3889.20817035  1.00165127
3889.20955923  1.00076277
3889.21094811  1.00134312
3889.21233698  1.00194178
3889.21372586  1.00136088
3889.21511474  1.00132645
3889.21650361  1.00064811
3889.21789249  1.00150943
3889.21928137  1.00075689
3889.22067024  1.00231443
3889.22205912  1.00161097
3889.22344800  1.00177326
3889.22483687  1.00133266
3889.22622575  1.00131151
3889.22761463  1.00177482
3889.22900350  1.00084057
3889.23039238  1.00108793
3889.23178126  1.00091731
3889.23317013  1.00092823
3889.23455901  1.00106360
3889.23594789  1.00070912
3889.23733676  1.00082990
3889.23872564  1.00078350
3889.24011451  1.00023943
3889.24150339  1.00053780
3889.24289227  1.00039600
3889.24428114  1.00117225
3889.24567002  1.00085824
3889.24705890  1.00058233
3889.24844777  1.00068570
3889.24983665  1.00047034
3889.25122553  0.99958041
3889.25261440  1.00031433
3889.25400328  1.00059019
3889.25539216  1.00056761
3889.25678103  0.99996205
3889.25816991  1.00012379
3889.25955879  1.00019505
3889.26094766  0.99986386
3889.26233654  1.00052982
3889.26372541  1.00053295
3889.26511429  0.99985778
3889.26650317  0.99995290
3889.26789204  1.00026283
3889.26928092  0.99980994
3889.27066980  1.00030393
3889.27205867  0.99968160
3889.27344755  1.00051318
3889.27483643  0.99990929
3889.27622530  0.99990402
3889.27761418  1.00002147
3889.27900305  0.99988067
3889.28039193  1.00001031
3889.28178081  0.99977771
3889.28316968  0.99975013
3889.28455856  0.99986794
3889.28594744  1.00045076
3889.28733631  1.00022207
3889.28872519  0.99990756
3889.29011407  0.99950302
3889.29150294  0.99989552
3889.29289182  0.99955321
3889.29428069  1.00012775
3889.29566957  0.99991798
3889.29705845  0.99967519
3889.29844732  1.00026143
3889.29983620  0.99979612
3889.30122508  0.99979538
3889.30261395  1.00030353
3889.30400283  1.00048639
3889.30539170  1.00051443
3889.30678058  0.99973854
3889.30816946  1.00021991
3889.30955833  0.99980405
3889.31094721  0.99965234
3889.31233609  0.99930152
3889.31372496  0.99935882
3889.31511384  1.00009968
3889.31650271  0.99943085
3889.31789159  0.99997370
3889.31928047  0.99923340
3889.32066934  1.00017317
3889.32205822  0.99970159
3889.32344710  1.00172143
3889.32483597  1.00152510
3889.32622485  1.00047288
3889.32761372  1.00107482
3889.32900260  1.00076143
3889.33039148  1.00065552
3889.33178035  1.00074375
3889.33316923  1.00105111
3889.33455810  0.99994840
3889.33594698  1.00044625
3889.33733586  1.00046336
3889.33872473  1.00018545
3889.34011361  1.00008795
3889.34150248  1.00057255
3889.34289136  1.00082712
3889.34428024  1.00048900
3889.34566911  1.00011261
3889.34705799  1.00096054
3889.34844687  1.00036025
3889.34983574  1.00040125
3889.35122462  1.00031769
3889.35261349  1.00041711
3889.35400237  1.00030968
3889.35539125  1.00024842
3889.35678012  1.00070737
3889.35816900  0.99972018
3889.35955787  1.00001279
3889.36094675  1.00033782
3889.36233563  0.99989936
3889.36372450  0.99948611
3889.36511338  0.99958086
3889.36650225  1.00030643
3889.36789113  0.99986996
3889.36928001  0.99989950
3889.37066888  1.00004053
3889.37205776  0.99990517
3889.37344663  0.99960591
3889.37483551  1.00033014
3889.37622439  1.00022244
3889.37761326  0.99984090
3889.37900214  0.99964969
3889.38039101  0.99991645
3889.38177989  0.99956192
3889.38316877  0.99990284
3889.38455764  1.00017885
3889.38594652  0.99938445
3889.38733539  0.99986550
3889.38872427  0.99953079
3889.39011315  0.99960922
3889.39150202  0.99910171
3889.39289090  0.99948435
3889.39427977  0.99962291
3889.39566865  1.00009438
3889.39705753  1.00006861
3889.39844640  0.99976621
3889.39983528  0.99968314
3889.40122415  0.99996996
3889.40261303  0.99939815
3889.40400191  0.99926903
3889.40539078  1.00000947
3889.40677966  0.99965745
3889.40816853  0.99954197
3889.40955741  0.99910409
3889.41094629  1.00020504
3889.41233516  0.99991359
3889.41372404  1.00056345
3889.41511291  1.00010703
3889.41650179  0.99942134
3889.41789066  0.99979800
3889.41927954  1.00006104
3889.42066842  0.99960846
3889.42205729  1.00034901
3889.42344617  1.00015398
3889.42483504  0.99994090
3889.42622392  0.99987122
3889.42761280  0.99971477
3889.42900167  1.00012115
3889.43039055  0.99930755
3889.43177942  0.99988226
3889.43316830  0.99930203
3889.43455717  0.99994244
3889.43594605  0.99945716
3889.43733493  1.00017349
3889.43872380  0.99979545
3889.44011268  1.00000874
3889.44150155  0.99998534
3889.44289043  0.99969990
3889.44427931  1.00078932
3889.44566818  0.99938445
3889.44705706  0.99934869
3889.44844593  0.99929430
3889.44983481  0.99958381
3889.45122368  1.00035705
3889.45261256  0.99986806
3889.45400144  0.99913570
3889.45539031  0.99935635
3889.45677919  0.99956146
3889.45816806  0.99964578
3889.45955694  1.00004388
3889.46094581  0.99908365
3889.46233469  0.99981425
3889.46372357  0.99908788
3889.46511244  0.99959959
3889.46650132  0.99961087
3889.46789019  0.99984563
3889.46927907  0.99938824
3889.47066794  0.99942457
3889.47205682  0.99914123
3889.47344570  0.99975420
3889.47483457  0.99884150
3889.47622345  0.99982598
3889.47761232  1.00002056
3889.47900120  0.99925887
3889.48039007  0.99922611
3889.48177895  1.00050743
3889.48316782  1.00008279
3889.48455670  0.99914842
3889.48594558  1.00000476
3889.48733445  1.00044298
3889.48872333  0.99972420
3889.49011220  1.00053634
3889.49150108  1.00120156
3889.49288995  1.00083625
3889.49427883  1.00067883
3889.49566771  1.00135966
3889.49705658  1.00079371
3889.49844546  1.00111954
3889.49983433  1.00068659
3889.50122321  1.00063230
3889.50261208  1.00063182
3889.50400096  1.00082208
3889.50538983  1.00018631
3889.50677871  1.00023652
3889.50816759  1.00037841
3889.50955646  1.00087942
3889.51094534  1.00031738
3889.51233421  1.00085117
3889.51372309  1.00074560
3889.51511196  1.00033301
3889.51650084  1.00054139
3889.51788971  1.00026468
3889.51927859  1.00048014
3889.52066747  0.99981403
3889.52205634  1.00010468
3889.52344522  0.99987348
3889.52483409  1.00006154
3889.52622297  0.99983976
3889.52761184  1.00051356
3889.52900072  0.99993335
3889.53038959  1.00004875
3889.53177847  1.00045070
3889.53316734  0.99965628
3889.53455622  1.00083029
3889.53594510  1.00005421
3889.53733397  0.99980750
3889.53872285  0.99991202
3889.54011172  1.00012251
3889.54150060  0.99975734
3889.54288947  1.00001010
3889.54427835  0.99990714
3889.54566722  1.00017484
3889.54705610  1.00016369
3889.54844497  0.99975126
3889.54983385  0.99997665
3889.55122273  0.99971898
3889.55261160  0.99920732
3889.55400048  1.00003443
3889.55538935  0.99972445
3889.55677823  0.99984579
3889.55816710  0.99969177
3889.55955598  0.99949183
3889.56094485  0.99965617
3889.56233373  0.99905887
3889.56372260  0.99974510
3889.56511148  0.99925502
3889.56650035  1.00026721
3889.56788923  0.99952850
3889.56927811  0.99927123
3889.57066698  0.99958798
3889.57205586  0.99914752
3889.57344473  0.99927526
3889.57483361  0.99939395
3889.57622248  0.99954030
3889.57761136  0.99914189
3889.57900023  0.99940134
3889.58038911  0.99954039
3889.58177798  0.99962065
3889.58316686  1.00002221
3889.58455573  0.99968032
3889.58594461  0.99995123
3889.58733348  0.99984742
3889.58872236  0.99962389
3889.59011123  1.00002397
3889.59150011  1.00171906
3889.59288899  1.00100896
3889.59427786  1.00002443
3889.59566674  1.00103055
3889.59705561  1.00002763
3889.59844449  1.00068037
3889.59983336  1.00045128
3889.60122224  1.00003815
3889.60261111  1.00085532
3889.60399999  0.99996556
3889.60538886  1.00029000
3889.60677774  1.00018247
3889.60816661  1.00020084
3889.60955549  0.99950659
3889.61094436  0.99978568
3889.61233324  0.99970246
3889.61372211  0.99928622
3889.61511099  0.99965133
3889.61649986  0.99969737
3889.61788874  0.99994830
3889.61927761  0.99984462
3889.62066649  1.00020703
3889.62205536  0.99971259
3889.62344424  0.99964792
3889.62483311  0.99961057
3889.62622199  0.99987279
3889.62761087  0.99923895
3889.62899974  0.99959309
3889.63038862  0.99943274
3889.63177749  0.99963182
3889.63316637  1.00013667
3889.63455524  0.99970923
3889.63594412  1.00035783
3889.63733299  0.99944693
3889.63872187  0.99977916
3889.64011074  0.99971872
3889.64149962  0.99986571
3889.64288849  0.99995185
3889.64427737  1.00008163
3889.64566624  1.00001361
3889.64705512  0.99984829
3889.64844399  1.00026008
3889.64983287  1.00000081
3889.65122174  0.99988124
3889.65261062  0.99934410
3889.65399949  1.00045390
3889.65538837  0.99956147
3889.65677724  0.99969650
3889.65816612  1.00015080
3889.65955499  0.99981440
3889.66094387  1.00026038
3889.66233274  0.99958520
3889.66372162  0.99993875
3889.66511049  0.99980046
3889.66649937  0.99970741
3889.66788824  0.99963286
3889.66927712  0.99982580
3889.67066599  0.99982613
3889.67205487  0.99989418
3889.67344374  1.00005885
3889.67483262  0.99988413
3889.67622149  0.99947849
3889.67761037  0.99970774
3889.67899924  0.99965102
3889.68038812  0.99970057
3889.68177699  1.00019571
3889.68316587  0.99959254
3889.68455474  0.99972454
3889.68594362  1.00055898
3889.68733249  0.99974640
3889.68872137  1.00036361
3889.69011024  0.99950007
3889.69149912  0.99955553
3889.69288799  0.99955811
3889.69427687  1.00012730
3889.69566574  0.99976951
3889.69705462  1.00025426
3889.69844349  0.99999291
3889.69983237  0.99951740
3889.70122124  0.99969935
3889.70261012  0.99997062
3889.70399899  1.00055151
3889.70538787  1.00035355
3889.70677674  1.00036100
3889.70816562  1.00037081
3889.70955449  0.99986640
3889.71094337  0.99994833
